beak,paruh
beaker,gelas kimia
beam,balok
beaming,seri
bear,beruang
beard,jenggot
bearded,jenggot
bearer,bawa
bearing,bantal
bearings,bantal
bearish,kasar
beast,binatang
beastly,jijik
beat,kalah
beating,kalah
beau,solek
beautification,cantik
beautiful,indah
beautify,cantik
beauty,indah
beck,beck
beckon,isyarat
bed,tempat tidur
bedding,pera
bedrock,batu dasar
bedroom,kamar tidur
bedtime,waktu tidur
bee,lebah
beef,daging sapi
beehive,sarang lebah
beer,bir
beeswax,lilin lebah
beetle,kumbang
befall,timpa
befitting,cocok
befriend,teman
beg,emis
beggar,emis
begging,melarat
begin,mulai
beginner,mula
beginning,awal
begun,mulai
behavior,tingkah laku
behemoth,raksasa binatang
behest,perintah
behold,lihat
beholden,berterimakasih
beholder,tonton
belated,lambat
belay,belay
belief,percaya
believed,percaya
believer,orang iman
believing,percaya
belittle,remeh
bell,bel
belligerent,perang
bellow,di bawah
bellows,puput
belly,perut
belongings,punya
belt,sabuk
bemused,kagum
bench,bangku
bend,tikung
bender,sokong
bending,bengkok
beneath,di bawah
benefactor,dermawan
beneficial,manfaat
beneficiary,terima
benefit,manfaat
benevolence,kebaji
benign,jinak
bent,bengkok
benzene,benzena
bequeath,waris
bequest,waris
bereaved,duka
bereavement,hilang
bereft,hilang
bergamot,bergamot
berlin,lin
berserk,amuk
berth,tempat tidur
beseech,mohon
beset,timpa
bestial,kejam
bestow,beri
betray,khianat
betrayal,khianat
betrothed,tunang
betterment,baik
betting,taruh
betty,betty
bevel,miring
beverage,minum
bevy,rombong
beware,awas
bewildered,bingung
bewilderment,bingung
bias,bias
biased,bias
bib,bib
biblical,alkitabiah
bibliography,bibliografi
bickering,tengkar
bicolor,bicolor
bicycle,sepeda
bid,tawar
bidder,tawar
bidding,tawar
biennial,dua tahun
bifurcation,cabang dua
big,besar
bigot,fanatik
bigoted,fanatik
bike,sepeda
bilateral,bilateral
bilayer,bilayer
bile,empedu
bilge,lambung kapal
bilingual,dua bahasa
bill,tagih
billet,bilet
billiards,bilyar
billion,milyar
billy,billy
bimonthly,dua bulan sekali
binary,biner
bind,ikat
bindery,jilid
binding,ikat
bing,bing
binocular,kena dgn teropong
binoculars,teropong
binomial,binomium
biogenesis,biogenesis
biographer,tulis biografi
biography,biografi
biology,biologi
biopsy,biopsi
biosphere,lingkung
bipartite,bipartit
birch,birch
bird,burung
birth,lahir
birthplace,tempat lahir
birthright,hak lahir
bisexual,biseksual
bishop,uskup
bison,banteng
bit,sedikit
bite,gigit
bitterly,pahit
bitterness,pahit
bitumen,aspal
biweekly,dua kali minggu
bizarre,aneh
black,hitam
blackberry,blackberry
blackboard,papan tulis
blackjack,likur
blackmail,peras
blackness,gelap
blacksmith,pandai besi
bladder,kandung kemih
blade,pedang
blame,salah
blameless,tak cacat
bland,hambar
blank,kosong
blanket,selimut
blasphemous,hujat
blasphemy,hujat
blast,ledak
blatant,solok
blather,ngobrol
blaze,api
blazing,terik
bleach,mutih
bleak,suram
bleeding,darah
blemish,cacat
blend,campur
blending,campur
bless,kati
blessed,kati
blessing,berkat
blessings,berkat
blight,hawar
blighted,blighted
blind,buta
blinded,buta
blindfold,tutup mata
blindfolded,tutup mata
blindly,babi buta
blindness,buta
blink,kedip
bliss,bahagia
blissful,penuh bahagia
blister,lepuh
blitz,bombardir
blizzard,badai salju
bloated,bengkak
blob,gumpal
block,blok
blockade,blokade
blood,darah
bloodhound,anjing polisi
bloodless,tanpa tumpah darah
bloodshed,tumpah darah
bloodthirsty,haus darah
bloody,darah
bloom,kembang
blossom,mekar
blot,aib
blouse,blus
blower,tiup
blowing,hembus
blown,sesak nafas
blowout,ledak
blue,biru
blues,blues
bluff,gertak
bluish,biru
blunder,keliru
blunt,tumpul
blur,abur
blurred,kabur
blush,sipu malu
blushing,sipu
boar,babi hutan
board,naik
boarding,boarding
boards,papan
boast,bangga
boasting,bual
boat,perahu
boating,perahu
bobbin,gelendong
bode,alamat
bodice,korset
bodily,jasmani
body,tubuh
bodyguard,awal
bog,rawa
bogus,palsu
boil,didih
boiler,ketel
boilerplate,boilerplate
boiling,didih
boisterous,riuh
bold,berani
boldness,berani
bolster,dukung
bolt,baut
bolus,bolus
bomb,bom
bombard,bombardir
bombardment,bom
bombed,bom
bomber,bom
bonanza,sumber untung
bond,obligasi
bondage,budak
bonds,obligasi
bone,tulang
boner,salah yg bodoh
bones,tulang
bonfire,api unggun
bonnet,kap mesin
bonus,bonus
bony,kurus
boo,boo
boob,dada
booby,booby
book,book
bookcase,rak buku
booking,mesan
bookish,kutu buku
bookkeeper,pegang buku
bookkeeping,buku
booklet,buku kecil
books,buku
bookseller,jual buku
bookshop,toko buku
bookstore,toko buku
bookworm,kutu buku
boomerang,bumerang
booming,booming
boon,anugerah
boost,dorong
booster,dorong
boot,boot
booth,stan
boots,sepatu bot
booze,minum keras
border,batas
bordering,batas
boreal,utara
boredom,bosan
borer,bor
boring,bosan
borough,wilayah
borrow,pinjam
borrower,pinjam
bosom,dada
boss,bos
boston,boston
botanical,botani
botanist,ahli botani
botany,botani
bother,ganggu
bothering,ganggu
bottle,botol
bottom,bawah
bottomless,tanpa dasar
boulder,batu besar
bounce,lambung
bound,ikat
boundary,batas
boundless,tak batas
bounds,batas
bountiful,limpah
bounty,karunia
bouquet,buket
bourgeois,borjuis
bourgeoisie,borjuis
bourse,bursa
bout,tanding
bovine,masuk keluarga sapi
bowed,tunduk
bowels,usus
bowl,mangkuk
bowls,mangkuk
box,kotak
boxer,tinju
boxing,tinju
boy,anak laki
boycott,boikot
boyhood,masa kecil
boyish,kekanak-kanakan
brace,jepit
bracelet,gelang
braces,kawat gigi
brachial,brakialis
bracket,urung
brackets,kurung
brackish,payau
brad,brad
brag,bual
braid,kepang
brain,otak
brains,otak
brainstorm,brainstorming
brake,rem
bran,dedak
branch,cabang
branching,cabang
brandy,brendi
brass,kuningan
brat,anak nakal
bravado,sombong
bravery,berani
brawl,ribut
brazen,kurang ajar
breach,langgar
bread,roti
breadth,luas
break,istirahat
breakable,pecah
breakdown,rusa
breaker,pecah
breakers,putus
breakfast,sarap
breakneck,bahaya
breath,nafas
breech,bagi belakang
breeches,celana
breed,kembang biak
breeder,ternak
breeding,biak
breeze,angin
breezy,milir
brethren,saudara
brevity,ringkas
brew,buat
brewing,buat bir
bribe,suap
bribery,suap
brick,bata
bridal,pengantin
bride,pengantin
bridegroom,mempelai
bridesmaid,iring pengantin
bridge,jembatan
bridle,kekang
briefly,cara singkat
brig,penjara
brigade,brigade
brighten,rang
brightness,cerah
brilliant,cemerlang
brim,luap
brimming,penuh
brimstone,belerang
brine,air asin
bring,bawa
brink,jurang
brisk,cepat
bristle,bulu
brittle,rapuh
broadcast,siar
broadside,selebaran
brocade,brokat
brochure,brosur
broil,panggang
broke,bangkrut
broken,rusak
broker,makelar
brokerage,brokerage
bronco,bronco
bronze,perunggu
brood,renung
brooding,renung
brook,anak sungai
broom,sapu
broth,kaldu
brothel,bordil
brother,saudara
brotherhood,saudara
brotherly,saudara
bruise,memar
brunette,brunette
brunt,beban
brush,sikat
brutal,brutal
brutality,brutal
brute,kasar
bubble,gelembung
bubbling,bual
buck,uang
bucket,ember
buckle,gesper
buckled,lengkung
bud,tunas
buddy,sobat
budge,gerak
budget,anggar
buffalo,kerbau
buffer,sangga
buffet,prasmanan
bug,bug
buggy,buggy
bugle,terompet
build,bangun
builder,bangun
building,bangun
buildings,bangun
bulb,bohlam
bulbous,bulat
bulge,tonjol
bulk,jumlah besar
bulkhead,sekat
bulky,tebal
bull,banteng
bulldog,buldog
bulldozer,buldoser
bullet,peluru
bulletin,buletin
bulletproof,antipeluru
bullock,lembu jantan
bully,gertak
bulwark,benteng
bum,gelandang
bummer,gelandang
bump,tabrak
bunch,banyak
bundle,bundel
bungalow,bungalo
bunk,tidur
bunker,bunker
bunt,bunt
buoy,pelampung
buoyancy,mampu apung
bur,bur
burden,beban
burdensome,berat
bureau,biro
bureaucracy,birokrasi
bureaucrat,birokrat
burglar,curi
burglary,ampo
burial,makam
buried,kubur
burke,tutup perkara
burlap,kain goni
burlesque,bahan tertawa
burly,kekar
burn,bakar
burner,bakar
burning,bakar
burnished,bakar
burnout,habis bakar
burnt,bakar
burr,duri
burrow,liang
bursary,beasiswa
bury,kubur
bus,bis
bush,semak
bushel,gantang
bushy,tebal
business,bisnis
buss,cium
bust,payudara
busted,pecah
bustle,sibuk
bustling,ramai
busy,sibuk
butane,butana
butcher,tukang daging
butler,kepala layan
butt,pantat
butter,mentega
butterfly,kupu-kupu
buttery,mentega
buttock,pantat
button,tombol
buttress,topang
buxom,montok
buy,beli
buyer,beli
buying,beli
buzz,dengung
buzzed,dengung
buzzer,bel
bygone,dahulu
bylaw,anggar rumah tangga
bystander,amat
byte,byte
cab,taksi
cabal,komplot rahasia
cabbage,kubis
cabin,kabin
cabinet,kabinet
cable,kabel
cabriolet,mobil
cache,cache
cacophony,hiruk pikuk
cad,cad
cadaver,mayat
caddy,caddy
cadence,irama
cadet,kadet
cafe,kafe
cage,kandang
cairn,piramida dr batu kasar
cake,kue
calamity,bencana
calcareous,kapur
calculate,hitung
calculated,hitung
calculating,hitung
calculation,hitung
calculator,kalkulator
calculus,kalkulus
calendar,kalender
calender,auto corrected to calendar
calf,betis
caliber,kaliber
calibrate,sesuai
calico,belacu
calipers,jangka lengkung
calligraphy,kaligrafi
calling,panggil
calls,panggil
calm,tenang
calmness,tenang
caloric,kalor
calorie,kalori
calorimeter,kalorimeter
cam,cam
camber,bentuk lengkung
camel,unta
cameo,cameo
cameraman,juru kamera
camisole,kamisol
camouflage,kamuflase
camp,kamp
campaign,kampanye
campaigner,juru kampanye
campaigning,kampanye
campus,kampus
canal,kanal
canary,kenari
canceling,batal
cancellation,batal
cancer,kanker
candid,jujur
candidacy,calon
candidate,calon
candied,manis
candle,lilin
candlelight,cahaya lilin
candlestick,kandil
candor,keterusterangan
candy,permen
cane,tebu
canine,anjing
canister,kaleng kecil
canker,karat
cannibal,kanibal
cannibalism,kanibalisme
canning,kaleng
canoe,kano
canon,kanon
canonical,resmi
canons,kanon
canopy,kanopi
canteen,kantin
canterbury,canterbury
cantilever,topang
canton,wilayah
canvas,kanvas
cap,topi
capability,mampu
capable,mampu
capacity,kapasitas
caper,loncat
capillary,kapiler
capital,modal
capitalist,kapitalis
capitals,ibu kota
capitation,kapitasi
capitol,capitol
capitulation,kapitulasi
caprice,tingkah
capricious,ubah
caps,topi
capsule,kapsul
captain,kapten
caption,terang
captivate,mikat hati
captivating,tawan
captive,tawan
captivity,tahan
captor,tahan
capture,tangkap
car,mobil
caramel,karamel
carat,karat
caravan,kafilah
carbon,karbon
carcass,bangkai
carcinoma,karsinoma
card,kartu
cardigan,kardigan
cardinal,kardinal
cardiomyopathy,kardiomiopati
cards,kartu
care,peduli
career,karier
careful,cermat
carefully,hati
carelessness,ceroboh
caress,belai
caret,tanda sisip
caretaker,jaga
cargo,muat
caribou,karibu
caricature,karikatur
caries,karies
carnage,bantai
carnal,jasmani
carnation,anyelir
carnivorous,karnivora
carol,carol
carousel,korsel
carpenter,tukang kayu
carriage,angkut
carried,bawa
carrier,bawa
carry,bawa
carrying,bawa
cart,gerobak
cartel,kartel
carter,tukang gerobak
cartilage,tulang rawan
cartographic,kartografi
cartography,meta
cartoon,kartun
cartridge,peluru
carve,ukir
carver,pahat
carving,ukir
cascade,riam
case,kasus
casein,kasein
cash,kas
cashier,kasir
cashmere,kasmir
casing,selubung
casino,kasino
cask,tong kecil
casket,peti mati
cast,lempar
caste,kasta
caster,kastor
castle,kastil
castor,jarak
casual,santai
casually,sambil lalu
casualty,korban
cat,kucing
catabolism,katabolisme
catalog,katalog
catalogue,katalog
catalysis,katalisis
catalytic,katalis
catamaran,catamaran
catapult,lontar
cataract,katarak
catastrophe,malapetaka
catch,tangkap
catching,tangkap
catechism,katekese
categorical,kategoris
category,kategori
cater,layan
caterer,borong
caterpillar,ulat
cates,kasi
cathartic,obat cahar
cathedral,katedral
catheter,kateter
catholic,katolik
catnip,catnip
cattle,ternak
caucus,kaukus
caudal,caudal
caulk,mendempol
causal,kausal
causality,hubung sebab dan akibat
causation,hal sebab
caused,sebab
causeway,jalan lintas
caution,ingat
cautionary,hati
cautious,waspada
cautiously,hati
cavalry,kavaleri
cave,gua
caveat,ingat
cavern,gua besar
cavernous,luas
cavity,rongga
cayenne,cabai rawit
cease,henti
ceaseless,tak henti
cede,serah
ceiling,plafon
celebrant,selebritis
celebrated,kenal
celebrating,raya
celebration,raya
celebrity,selebriti
celestial,selestial
celibacy,bujang
cell,sel
cellar,gudang di bawah tanah
cellular,seluler
celluloid,seluloida
cement,semen
cemented,semen
cemetery,kubur
censor,sensor
censure,kecam
census,sensus
cent,sen
centenary,abad
centennial,ratus tahun
center,pusat
centimeter,sentimeter
central,pusat
centrality,sentralitas
centralization,sentralisasi
centralize,pusat
centrally,di pusat
centrifugal,sentrifugal
centrifuge,centrifuge
centurion,perwira
century,abad
ceramics,keramik
cereal,real
cereals,real
cerebral,serebral
ceremonial,upacara
ceremony,upacara
certainty,pasti
certificate,sertifikat
certify,nyata
cess,cess
cessation,henti
chaff,sekam
chafing,gusar
chagrin,kecewa
chain,rantai
chair,kursi
chairman,ketua
chairperson,ketua
chairwoman,ketua
chaise,chaise
chalet,chalet
chalice,piala
chalk,kapur
challenge,tantang
chamber,ruang
chambers,ruang
chameleon,bunglon
champagne,sampanye
champion,juara
chance,sempat
chancellor,kanselir
chandelier,tempat lilin
chandler,dagang lilin
change,ubah
changeable,ubah
changed,ubah
changer,changer
changing,ubah
channel,salur
chant,nyanyi
chaos,kacau
chaotic,semrawut
chap,chap
chapel,kapel
chaplain,pendeta
chapman,dagang embara
chaps,bab
chapter,bab
char,arang
character,karakter
characteristic,ciri
characterize,ciri
charade,sandiwara
charcoal,arang
charge,biaya
chargeable,kena biaya
charger,isi daya
chariot,kereta
charitable,sosial
charity,amal
charm,pesona
charmed,pesona
charmer,ayu
charming,tawan
chart,grafik
charter,piagam
chartered,sewa
chase,kejar
chasm,jurang
chastisement,hukum
chastity,suci
chateau,chateau
chatter,obrol
chattering,celoteh
chatty,cerewet
chauffeur,sopir
cheap,murah
check,periksa
checker,periksa
checkered,kotak
checkers,dam
checklist,daftar periksa
cheek,pipi
cheeks,pipi
cheer,sorak
cheerful,riang
cheerfulness,gembira
cheering,sorak sorai
cheesecake,kue keju
cheetah,cheetah
chemist,ahli kimia
chemistry,kimia
cheque,periksa
cherish,harga
cherry,ceri
chess,catur
chest,dada
chestnut,kastanye
chevron,chevron
chew,kunyah
chic,chic
chicane,ketidakjujuran
chicken,ayam
chief,kepala
chiefly,utama
chieftain,kepala suku
child,anak
childbirth,salin
childhood,masa kecil
childish,kekanak-kanakan
chill,dingin
chilly,dingin
chime,bunyi
chimera,chimera
chimes,bunyi genta lonceng
chimney,cerobong asap
china,cina
chinook,chinook
chip,chip
chipping,chipping
chirp,kicau
chisel,pahat
chit,chit
chivalry,sopan
chloroform,khloroform
chocolate,cokelat
choice,pilih
choir,padu suara
choke,sedak
cholera,kolera
choose,pilih
choosing,pilih
chop,potong
chopping,potong
chops,daging
choral,padu suara
chords,akord
chore,kerja rumah
chorus,padu suara
chosen,pilih
chowder,chowder
christening,baptis
chromatic,warna
chromatography,kromatografi
chromosome,kromosom
chronic,kronis
chronicle,kronik
chronograph,chronograph
chronological,kronologis
chuck,buang
chuckle,tertawa kecil
chunk,bingkah
chunky,chunky
church,gereja
churchyard,halaman gereja
churn,kocok
chute,parasut
chutney,chutney
ciao,ciao
cider,cuka apel
cigar,cerutu
cigarette,rokok
cinch,menang
cinder,abu
cinema,bioskop
cinematographer,sinematografer
cinematography,sinematografi
cinnamon,kayu manis
cipher,sandi
circle,lingkar
circling,putar
circuit,sirkuit
circular,bundar
circulate,edar
circulation,sirkulasi
circumcision,sunat
circumference,lingkar
circumferential,keliling
circumscribed,batas
circumstance,ada
circumstantial,tidak
circumvention,tipu
circus,sirkus
cirrus,awan tipis
cistern,tadah
citadel,benteng
citation,kutip
citizen,warganegara
citrine,citrine
city,kota
civic,kewarganegaraan
civil,sipil
civilian,sipil
civility,sopan
civilization,adab
civilized,adab
clad,pakai
claim,klaim
claimant,tuntut
clairvoyant,amal
clam,kerang
clamor,ribut
clamp,jepit
clan,klan
clandestine,rahasia
clap,tepuk
clarify,jelas
clarinet,klarinet
clarion,bunyi keras
clarity,jelas
clash,bentrok
clashing,bentrok
clasp,gesper
class,kelas
classic,klasik
classical,klasik
classics,klasik
classification,klasifikasi
classify,golong
classmate,teman kelas
clatter,gerincing
clause,ayat
clauses,klausa
claw,cakar
claws,cakar
clay,tanah liat
clean,bersih
cleaning,bersih
cleanliness,bersih
cleanly,rapi
cleanse,bersih
cleansing,bersih
clearance,izin
clearing,bersih
clearness,jelas
cleavage,belah
cleave,belah
clef,kunci musik
cleft,celah
clemency,grasi
clergy,klerus
clergyman,pendeta
clerical,klerus
clerk,tugas
clerkship,jabat juru tulis
clever,pintar
cleverness,pandai
click,klik
client,klien
clientele,klien
cliff,jurang
climate,iklim
climatology,klimatologi
climax,klimaks
climb,daki
cling,lekat
clip,klip
clipper,alat potong
clipping,gunting
cloak,jubah
clock,jam
clockwork,mesin jam
clog,sumbat
cloister,biara
closed,tutup
closeness,dekat
closet,lemari
closure,tutup
clot,gumpal
cloth,kain
clothes,pakai
clothesline,jemur
clothing,pakai
cloud,awan
clouded,mendung
cloudiness,ada mendung
cloudy,awan
clover,semanggi
cloves,cengkeh
clown,badut
club,klub
clubhouse,clubhouse
clubs,klub
clue,tunjuk
clump,rumpun
cluster,gugus
clutch,kopling
clutches,cengkeram
clutter,kacau
coach,latih
coagulation,beku
coal,batu bara
coalesce,satu
coalition,koalisi
coast,pantai
coastal,pesisir
coaster,coaster
coat,mantel
coating,lapis
coax,bujuk
cobalt,kobalt
cobble,batu bulat
cobbler,tukang sepatu
cobra,kobra
cocaine,kokain
cock,kokang
cockpit,kokpit
cocktail,koktail
cocoa,biji cokelat
cocoon,kepompong
cod,ikan kod
code,kode
codex,naskah kuno
codification,kodifikasi
codify,kodifikasi
coefficient,koefisien
coerce,paksa
coercion,paksa
coercive,paksa
coexist,hidup sama
coexistence,hidup damping
coexisting,hidup damping
coffee,kopi
coffin,peti mati
cog,gigi
cogent,kuat
cognate,asal
cognition,arti
cognitive,kognitif
cohabitation,kohabitasi
coherence,koherensi
coherent,koheren
cohesion,kohesi
cohesive,kompak
cohort,kelompok
coil,gulung
coiled,lingkar
coin,koin
coinage,koin
coincide,tepat
coincidence,betul
coincident,tepat
coinciding,tepat
coke,minum soda
cold,dingin
coldly,dingin
coldness,dingin
colic,sakit perut
collaborator,kolaborator
collapse,jatuh
collar,kerah
collate,susun
collateral,jamin
collation,periksa
colleague,rekan
collect,kumpul
collected,kumpul
collection,koleksi
collective,kolektif
collectively,cara kolektif
collector,kumpul
college,guru tinggi
collegiate,guru tinggi
collide,tabrak
collie,collie
collision,tabrak
collocation,sanding kata
colloquial,bahasa hari
collusion,kolusi
colon,usus besar
colonel,kolonel
colonial,kolonial
colony,koloni
colophon,tanda terbit
color,warna
coloration,warna
colored,warna
coloring,warna
colorless,tanpa warna
colors,warna
colossal,kolosal
colt,kuda jantan muda
column,kolom
columnar,kolumnis
coma,koma
comatose,pingsan
comb,sisir
combat,tempur
combatant,juang
combative,agresif
combination,kombinasi
combinatorial,kombinatorial
combine,gabung
combined,gabung
combustible,mudah bakar
combustion,bakar
comedy,komedi
comet,komet
comfort,nyaman
comforter,hibur
comic,komik
comical,lucu
coming,datang
comma,koma
command,perintah
commandant,komandan
commander,komandan
commanding,wibawa
commemorate,ingat
commemoration,ingat
commemorative,ingat
commence,mulai
commend,puji
commendable,puji
commensurate,padan
commentary,komentar
commentator,komentator
commerce,dagang
commercial,komersial
commissary,komisaris
commission,komisi
commissioner,komisaris
commit,laku
committal,komit
committed,komitmen
committee,komite
commodity,komoditi
commodore,komodor
common,umum
commonly,biasa
commonplace,biasa
commons,commons
commonwealth,makmur
commotion,ribut
commune,komune
communicable,tular
communicate,sampai
communication,komunikasi
communicative,komunikatif
communion,komuni
communism,komunisme
communist,komunis
community,masyarakat
commutation,ganti
commutative,komutatif
commute,bolak-balik
commuter,komuter
compact,kompak
compaction,madat
compactness,kompak
companion,teman
companionship,sahabat
company,usaha
comparable,banding
comparative,komparatif
comparatively,relatif
comparison,banding
compartment,kompartemen
compass,kompas
compassion,belas kasihan
compassionate,sayang
compatibility,sesuai
compatible,cocok
compel,paksa
compelled,dorong
compelling,tarik
compendium,ringkas
compensate,imbang
compensation,kompensasi
compensatory,sbg ganti
competence,kompetensi
competency,kompetensi
competent,kompeten
competition,kompetisi
competitive,kompetitif
competitor,saing
compilation,kompilasi
compile,susun
complacency,puas
complacent,puas
complain,keluh
complaint,keluh
complement,lengkap
complementary,komplementer
completed,lengkap
completely,sama sekali
completeness,lengkap
completing,selesai
completion,selesai
complex,kompleks
complexed,rumit
complexion,corak
complexity,kompleksitas
compliance,penuh
compliant,compliant
complicate,sulit
complicated,rumit
complication,komplikasi
complicity,libat
comply,penuh
complying,patuh
compo,compo
component,komponen
compose,susun
composed,susun
composer,komposer
composite,gabung
composition,komposisi
compost,kompos
composure,tenang
compound,senyawa
comprehend,paham
comprehension,paham
comprehensive,luas
compress,kompres
compressed,kompresi
compressible,kompresibel
compression,kompresi
comprise,liput
compromise,kompromi
comptroller,awas
compulsion,paksa
compulsory,wajib
computable,bisa hitung
computation,komputasi
compute,hitung
computer,komputer
comrade,kawan
concatenation,rangkai
concave,cekung
conceal,sembunyi
concealed,sembunyi
concealment,sembunyi
conceit,sombong
conceited,sombong
conceivable,bisa bayang
concentrate,konsentrat
concentration,konsentrasi
concentric,konsentris
conception,buah
concern,perhati
concerned,prihatin
concert,konser
concession,konsesi
concessional,konsesional
concierge,concierge
conciliation,damai
concise,ringkas
conclave,conclave
conclude,simpul
concluding,simpul
conclusion,simpul
concoction,ramu
concomitant,iring
concord,rukun
concordance,konkordansi
concourse,concourse
concrete,beton
concurrence,tuju
concurrent,sama
concurring,bareng
concussion,gegar
condemn,kutuk
condemnation,hukum
condensation,kondensasi
condensed,kental
condescending,rendah
condescension,rendah
condiment,bumbu
condition,kondisi
conditional,syarat
conditionally,kondisional
conditioned,ac
conditions,kondisi
condolence,belasungkawa
condone,maaf
conducive,kondusif
conduct,ada
conduction,konduksi
conductivity,daya konduksi
conductor,konduktor
conduit,salur
cone,kerucut
confederate,sekutu
confederation,konfederasi
confer,beri
conference,konferensi
confess,aku
confession,aku
confessional,aku dosa
confessions,aku
confide,curhat
confidence,percaya
confident,percaya diri
confidential,rahasia
configuration,konfigurasi
confine,batas
confined,batas
confinement,kurung
confines,batas
confirm,pasti
confirmation,konfirmasi
confirmatory,konfirmasi
confirmed,konfirmasi
confiscate,sita
confiscation,sita
conflagration,bakar besar
conflict,konflik
conflicting,tentang
confluence,temu
conformance,sesuai
conformity,sesuai
confound,mencampuradukkan
confounded,kutuk
confront,hadap
confuse,bingung
confusion,bingung
congenial,cocok
congenital,bawa
congestion,macet
conglomerate,konglomerat
conglomeration,campur
congratulatory,selamat
congregate,kumpul
congregation,kongregasi
congress,kongres
congressional,kongres
congressman,anggota kongres
congruence,sesuai
conic,bentuk kerucut
conical,bentuk kerucut
conjecture,duga
conjugal,konjugasi
conjugate,konjugasi
conjugation,konjugasi
conjunction,konjungsi
conjunctive,kata hubung
conjure,sulap
conjuring,sihir
connect,hubung
connected,hubung
connection,koneksi
connective,hubung
connoisseur,nikmat
conquer,takluk
conqueror,takluk
conquest,takluk
conscience,hati nurani
conscientious,teliti
consciousness,sadar
conscription,wajib militer
consecration,konsekrasi
consecutive,rurut
consent,tuju
consenting,tuju
consequence,konsekuensi
consequent,akibat
conservation,konservasi
conservatism,konservatisme
conservative,konservatif
conservatory,konservatori
conserve,lestari
considerable,besar
considerate,penuh perhati
consignee,terima barang
consignment,konsinyasi
consistency,konsistensi
consistent,konsisten
consolation,hibur
console,hibur
consolidate,konsolidasi
consolidation,konsolidasi
consonant,konsonan
consort,istri
conspicuous,solok
conspiracy,konspirasi
conspirator,konspirator
conspire,sekongkol
constable,polisi
constancy,teguh
constant,konstan
constantly,selalu
constellation,konstelasi
consternation,kekuatiran
constipation,sembelit
constituent,unsur
constituents,konstituen
constitute,rupa
constitution,konstitusi
constitutional,konstitusional
constitutionality,konstitusionalitas
constrain,paksa
constrained,batas
constraint,paksa
construct,bangun
construction,konstruksi
construe,tafsir
consul,konsul
consult,konsultasi
consultation,konsultasi
consume,konsumsi
consuming,konsumsi
consummate,sempurna
consummation,sempurna
consumption,konsumsi
contact,kontak
contagion,tular
contagious,tular
containment,tahan
contaminate,cari
contaminated,kontaminasi
contamination,kontaminasi
contemplate,renung
contemplation,kontemplasi
contemplative,kontemplatif
contemporaneous,jam
contemporary,kontemporer
contempt,hina
contemptible,hina
contemptuous,hina
contending,saing
content,konten
contention,dapat
contentious,kontensius
contents,isi
context,konteks
contiguous,dekat
continence,awas diri
continent,benua
continental,kontinental
contingency,mungkin
contingent,kontingen
continual,terus terus
continually,terus terus
continuance,lanjut
continuation,lanjut
continue,terus
continued,lanjut
continuing,terus lanjut
continuity,kontinuitas
continuous,kontinu
continuously,terus terus
contour,kontur
contraband,barang selundup
contract,kontrak
contracted,kontrak
contractile,kontraktil
contracting,kontrak
contraction,kontraksi
contradict,tentang
contradiction,kontradiksi
contradictory,kontradiktif
contrary,balik
contrast,kontras
contrasted,kontras
contravene,langgar
contravention,langgar
contribute,sumbang
contributor,sumbang
contrived,bikin
control,kontrol
controversial,kontroversial
controversy,kontroversi
conundrum,teka-teki
convalescent,sembuh
convection,konveksi
convene,sidang
convenience,nyaman
conveniences,nyaman
convenient,mudah
convent,biara
convention,konvensi
conventional,konvensional
converge,temu
convergence,konvergensi
convergent,konvergen
conversant,mahir
conversation,cakap
conversational,cakap
converse,bicara
conversing,cakap
conversion,konversi
convert,ubah
converted,konversi
convertible,convertible
convex,cembung
convexity,sifat busung
convey,sampai
conveyance,kendara
conveyancing,conveyancing
convict,hukum
conviction,yakin
convince,yakin
convinced,yakin
convincing,yakin
convocation,temu
convoluted,belit
convolution,lilit
convoy,konvoi
coo,dekut
cook,masak
cookery,masakan
cooking,masak
cool,keren
cooler,lebih dingin
cooling,dingin
coolness,sejuk
coop,urung
cooperate,kerja sama
cooperating,kerja sama
cooperation,kerja sama
cooperative,koperasi
coordinate,koordinat
cop,polisi
copious,banyak sekali
copper,tembaga
copy,salin
copycat,tiru
copying,salin
copyright,hak cipta
coral,karang
cord,tali
cordon,baris
corduroy,korduroi
core,inti
cork,sumbat
corkscrew,kotrek
corn,jagung
cornea,kornea
corner,sudut
cornet,terompet kecil
cornice,cornice
cornstarch,kanji dr tepung jagung
corollary,akibat wajar
korona,corona
coronation,mahkota
coroner,koroner
corporal,kopral
corporate,usaha
corporation,usaha
corporeal,jasmani
corps,korps
corpse,mayat
corpus,korpus
corral,kandang ternak
correction,koreksi
corrective,baik
correctness,benar
correlation,korelasi
correlative,korelatif
correspond,sesuai
correspondence,korespondensi
correspondent,koresponden
corridor,koridor
corroborate,kuat
corroboration,benar
corrosion,korosi
corrosive,korosif
corrupt,korup
corrupting,rusak
corruption,korupsi
corset,korset
cortex,korteks
cortical,kortikal
corvette,korvet
cosmetic,kosmetik
cosmetics,kosmetik
cosmic,kosmik
cosmology,kosmologi
cosmopolitan,kosmopolitan
cosmos,kosmos
cost,biaya
costly,mahal
costume,kostum
cosy,nyaman
cot,pondok
cote,kandang
cottage,pondok
cotton,kapas
couch,sofa
cougar,cougar
cough,batuk
council,dewan
counsel,nasihat
counsellor,konselor
counselor,konselor
