created_at,id_text,text
2021-03-14 19:24:42,1371180504586805248,RT @IanWright0: 🥰🥰🥰🥰🥰 @Arsenal https://t.co/9dB1j5dRAH
2021-03-12 03:46:35,1370219646830346241,@firdhann @GiaPratamaMD Done. Semoga sukses risetnya
2021-03-12 00:46:11,1370174247268540418,"RT @iimfahima: Kalo tengok ibu melahirkan, biasanya sy punya 3 pilihan bingkisan:

1. Makanan buat ibu &amp; keluarga. Capek habis ngurus lahir…"
2021-03-11 23:15:15,1370151359861825539,RT @ananomalyy: ayahku sebagai satgas covid https://t.co/JHPLnRYMCP
2021-03-10 23:11:27,1369788017053888519,"RT @fxmario: Kalo buat gue, dibandingkan nanya jenis kelamin anak, gue lebih menahan diri gak jawil2 pipi, mau gendong, apalagi cium2 anak…"
2021-03-05 23:11:37,1367976120696532992,RT @pakantono: Inget banget dulu masih sd suka minta uang jajan ke bapak tapi dijawab “injek-injekin bapak dulu” eh gak sengojo kebablasen…
2021-03-04 10:40:58,1367424824176373760,RT @FCBarcelona: Football is about respect. 𝘉𝘰𝘯𝘢 𝘯𝘪𝘵. https://t.co/TW5WFgkjle
2021-03-04 07:17:32,1367373631270105091,Casuarina Equisetifolia https://t.co/rKDx6V6vf6
2021-02-28 00:41:21,1365824373492355072,Danger https://t.co/mlKSwG8TAf
2021-02-26 12:19:06,1365275193518608387,"RT @EuropaLeague: 🏴󠁧󠁢󠁥󠁮󠁧󠁿 Manchester United vs Milan 🇮🇹

#UELdraw https://t.co/6eD6kWyKOj"
2021-02-21 00:07:23,1363279114245840902,"RT @NCLYS: Game ini kampret bener. 🤣🤣🤣🤣
Plesetan Pokemon, tapi instead of nangkep pokemon, yang dicapture Fresh Graduates. :)))) https://t.…"
2021-02-19 23:32:49,1362908023879049219,@manazmanan @hrdbacot Ini di masjid samping beltway bukan ya?
2021-02-19 09:19:48,1362693357147803655,M1Ö 🔜 M1Ø! https://t.co/VZtZWYqqoe
2021-02-13 22:23:02,1360716135625150464,90 = 4*20+10
